,player_id,pretty_name,date_of_birth,position,foot,height_in_cm,market_value_in_gbp,highest_market_value_in_gbp
10427,333353,Mehrdad Mohammadi,1993-09-29,Attack,Left,178,,2430000.0
10428,290384,Hildeberto,1996-03-02,Attack,Right,177,,720000.0
10429,346472,Tom Dele Bashiru,1999-09-17,Midfield,Right,178,630000.0,810000.0
10430,533083,Bayli Spencer Adams,2001-06-26,Defender,,0,,
10431,547723,Kellyton,1995-03-08,Defender,Both,0,,
10432,186923,Jack Rose,1995-01-31,Goalkeeper,,190,90000.0,90000.0
10433,365544,Pontus Dahlberg,1999-01-21,Goalkeeper,Right,194,1080000.0,1080000.0
10434,128900,Nathaniel Chalobah,1994-12-12,Midfield,Right,185,4500000.0,6300000.0
10435,733495,Andi Janjeva,2002-10-11,0,Right,186,,
10436,290788,Kaylen Hinds,1998-01-28,Attack,Right,179,,1130000.0
10437,120565,Andre Gray,1991-06-26,Attack,Right,178,3600000.0,13500000.0
10438,65477,Troy Deeney,1988-06-29,Attack,Right,184,2250000.0,9900000.0
10439,470128,Sam Dalby,1999-12-07,Attack,,190,90000.0,90000.0
10440,504966,Mason Barrett,1999-09-24,Defender,Right,190,,45000.0
10441,412596,Adam Parkes,1999-11-30,Goalkeeper,Right,185,135000.0,135000.0
10442,38145,Adrian Mariappa,1986-10-03,Defender,Right,179,270000.0,3600000.0
10443,154059,Charles,1984-04-04,Attack,Right,179,,2700000.0
10444,75446,Pablo De Blasis,1988-02-04,Attack,Right,165,,3150000.0
10445,728695,Ekhi Bravo,1997-11-30,Defender,Left,180,,45000.0
10446,188157,Sebastian Cristoforo,1993-08-23,Midfield,Right,173,,2700000.0
10447,26066,Ivan Ramis,1984-10-25,Defender,Right,189,,5400000.0
10448,458586,Endika Irigoyen,1997-01-25,Defender,Left,176,,180000.0
10449,374082,Antonio Otegui,1998-03-07,Midfield,Right,174,,360000.0
10450,62913,Lillo Castellano,1989-03-27,Defender,Right,176,,1800000.0
10451,396328,Luis Perea,1997-08-25,Midfield,Right,191,,2250000.0
10452,364603,Jose Manuel Arnaiz,1995-04-15,Attack,Right,173,,9000000.0
10453,659331,John Kymani Gordon,2003-02-13,Attack,Left,0,,
10454,577779,James Daly,2000-01-12,Attack,Left,178,,
10455,611651,Giovanni Mcgregor,1999-01-09,Midfield,,176,,
10456,396115,Eliseo Falcon,1997-02-11,Defender,Right,186,,270000.0
10457,396165,Callum Whelan,1998-09-24,Midfield,Right,175,,
10458,536152,Gonzalo Pereira,1997-02-14,Defender,,0,,270000.0
10459,203778,Ivan Lopez,1993-08-23,Defender,Right,175,,1350000.0
10460,590690,Victor Garcia,1997-01-01,Attack,Right,180,,360000.0
10461,62144,Antonito,1987-12-24,Defender,Right,175,,1800000.0
10462,373683,Diego Alende,1997-08-25,Defender,,183,,540000.0
10463,327126,Anuar,1995-01-15,Midfield,Right,173,,1350000.0
10464,76032,Aridai Cabrera,1988-09-26,Attack,Right,168,,360000.0
10465,379714,Roberto Corral,1997-09-14,Defender,Left,181,,225000.0
10466,449496,Alvaro Aguado,1996-05-01,Midfield,Right,175,,900000.0
10467,187530,Leonardo Koutris,1995-07-23,Defender,Left,170,,5400000.0
10468,408288,Jesus Ruiz,1997-01-20,Goalkeeper,Right,185,,90000.0
10469,646747,Rafael Obrador,2004-02-24,Defender,,181,,
10470,268946,Jose Antonio Caro,1994-05-03,Goalkeeper,,184,,720000.0
10471,70946,Xisco Campos,1982-03-10,Defender,Right,180,,720000.0
10472,161267,Josep Sene,1991-12-10,Midfield,Right,186,,450000.0
10473,442816,Fran Gamez,1991-07-27,Defender,Right,174,,720000.0
10474,100722,Lago Junior,1990-12-31,Attack,Right,180,,3600000.0
10475,784717,Fran Gonzalez,1998-08-13,Defender,Right,190,,
10476,81796,Sung Yueng Ki,1989-01-24,Midfield,Right,189,900000.0,9000000.0
10477,178187,Alex Alegria,1992-10-14,Attack,Right,191,,1800000.0
10478,520757,Jose Hualde,1998-04-28,Attack,Right,169,,270000.0
10479,646997,Jayden Bennetts,2001-06-26,Attack,Right,172,,90000.0
10480,73782,Adrian Ramos,1986-01-22,Attack,Right,185,,11700000.0
10481,503762,Jamal Balogun,2000-01-18,Defender,Right,0,,
10482,186891,Alex Martinez,1990-08-12,Defender,Left,176,,1080000.0
10483,144927,Edu Machado,1990-04-26,Defender,Right,175,,720000.0
10484,9819,Ricardo Costa,1981-05-16,Defender,Right,184,,5400000.0
10485,118732,Pablo Chavarria,1988-01-02,Attack,Right,185,,2700000.0
10486,127769,Nwankwo Obiora,1991-07-12,Midfield,Right,187,,900000.0
10487,72319,Marc Pedraza,1987-02-06,Midfield,,184,,540000.0
10488,37947,Mateus,1984-06-19,Attack,Right,176,,2250000.0
10489,114130,Fabio Espinho,1985-08-18,Midfield,Right,174,,1350000.0
10490,130940,Idris Mandiang,1984-12-27,Midfield,Right,189,,630000.0
10491,685806,Samuel Pedro,2001-04-24,Attack,Right,176,,225000.0
10492,491598,Fernando Cardozo,2001-02-08,Midfield,Right,173,,225000.0
10493,193515,Nabil Ghilas,1990-04-20,Attack,Right,185,,3600000.0
10494,532900,Joao Valido,2000-03-03,Goalkeeper,Right,185,,315000.0
10495,36923,Helder Guedes,1987-05-07,Attack,Right,184,,1350000.0
10496,347090,Leandro Vilela,1995-06-29,Midfield,Right,177,,360000.0
10497,631472,Bruno Langa,1997-10-31,Defender,Left,169,,
10498,150535,Frederic Mendy,1988-09-18,Attack,Right,194,,810000.0
10499,24202,Vasco Fernandes,1986-11-12,Defender,Right,182,,1710000.0
10500,158382,Rafael Costa,1991-01-19,Midfield,Left,183,,810000.0
10501,349513,Neris,1992-06-17,Defender,Right,192,,1800000.0
10502,48703,Mano,1987-04-09,Defender,Right,170,,1260000.0
10503,372478,Andre Pedrosa,1997-04-12,Midfield,Right,182,,630000.0
10504,48206,Nuno Pinto,1986-08-06,Defender,Left,173,,1080000.0
10505,407841,Lucas Paes,1997-12-07,Goalkeeper,Right,193,,180000.0
10506,229854,Leandrinho,1993-09-25,Midfield,Right,178,,1350000.0
10507,347382,Gustavo Dulanto,1995-05-09,Defender,Left,196,,1080000.0
10508,555703,Baba Fernandes,2000-03-07,Defender,Right,188,,90000.0
10509,671801,Mathiola,1997-08-14,Midfield,Right,178,,180000.0
10510,177184,Nuno Valente,1991-11-22,Midfield,Right,174,,1350000.0
10511,448255,Joao Serrao,2000-02-11,Defender,Right,192,,248000.0
10512,372459,Andre Sousa,1998-02-26,Defender,Left,174,,540000.0
10513,84363,Milton Raphael,1991-05-11,Goalkeeper,Right,190,,450000.0
10514,181486,Luis Cortez,1994-04-18,Midfield,Right,174,,90000.0
10515,632913,Pere Garcia,2002-03-22,Goalkeeper,Right,193,,
10516,172143,Joao Meira,1987-04-30,Defender,Right,185,,720000.0
10517,149928,Jubal,1993-08-29,Defender,Right,190,,1130000.0
10518,55977,Giorgi Makaridze,1990-03-31,Goalkeeper,Right,194,,1350000.0
10519,33710,Jose Semedo,1985-01-11,Midfield,Right,183,,1350000.0
10520,523228,Kgaogelo Sekgota,1997-06-22,Attack,Both,170,,315000.0
10521,358200,Tiago Castro,1996-01-31,Midfield,Left,176,,675000.0
10522,190705,Bruno Pirri,1992-05-12,Defender,Right,187,,765000.0
10523,58175,Zequinha,1987-01-07,Attack,Right,183,,810000.0
10524,541402,Khalid Hachadi,1998-05-03,Attack,Left,190,,720000.0
10525,61841,Adam Smith,1991-04-29,Defender,Right,174,3150000.0,8100000.0
10526,391132,Matt Butcher,1997-05-14,Midfield,Left,188,68000.0,68000.0
10527,404386,Robbie Burton,1999-12-26,Midfield,Right,175,,585000.0
10528,340307,Tolaji Bola,1999-01-04,Defender,Left,181,,
10529,648021,Leonardo Chao,1999-08-01,Attack,Right,173,,
10530,528894,Matt Smith,2000-10-05,Midfield,Right,176,,
10531,61644,Jack Colback,1989-10-24,Midfield,Left,177,1080000.0,6750000.0
10532,246579,Bartosz Kapustka,1996-12-23,Midfield,Right,179,1350000.0,6300000.0
10533,476367,Bernardo Rosa,2000-09-20,Midfield,Right,177,,
10534,86811,Alex,1991-08-27,Attack,Left,174,,1350000.0
10535,77760,Victor Wanyama,1991-06-25,Midfield,Right,184,5850000.0,27000000.0
10536,26276,Michel Vorm,1983-10-20,Goalkeeper,Right,183,,7650000.0
10537,552655,Troy Parrott,2002-02-04,Attack,Right,185,3240000.0,3600000.0
10538,554173,Malachi Fagan Walcott,2002-03-11,Defender,Right,186,,
10539,503976,Dynel Simeu,2002-03-13,Defender,Right,0,900000.0,900000.0
10540,580765,Henry Lawrence,2001-09-21,Defender,Right,171,,
10541,565419,Jack Bearne,2001-09-15,Attack,,0,,
10542,314372,Darnell Johnson,1998-09-03,Defender,Right,185,,
10543,353147,Dennis Adeniran,1999-01-02,Midfield,Right,180,360000.0,360000.0
10544,419325,Lewis Gibson,2000-07-19,Defender,Left,185,450000.0,450000.0
10545,110860,Luke Garbutt,1993-05-21,Defender,Left,180,540000.0,1800000.0
10546,396857,Dan Kemp,1999-01-11,Attack,Left,168,,
10547,536030,Arnau Puigmal,2001-01-10,Midfield,Right,173,,900000.0
10548,485585,Ian Maatsen,2002-03-10,Defender,Left,173,,
10549,209781,Oumar Niasse,1990-04-18,Attack,Right,182,630000.0,11700000.0
10550,505046,Ben Winterbottom,2001-07-16,Goalkeeper,,0,,
10551,264660,Isaac Christie Davies,1997-10-18,Midfield,Right,188,270000.0,270000.0
10552,618495,James Norris,2003-04-04,Defender,Left,172,,
10553,546194,Tom Clayton,2000-09-16,Defender,Left,187,,
10554,433182,Luis Longstaff,2001-02-24,Attack,Left,167,,
10555,655990,Tom Hill,2002-10-13,Midfield,Right,0,,
10556,13507,Leighton Baines,1984-12-11,Defender,Left,170,,19800000.0
10557,314253,Herbie Kane,1998-11-23,Midfield,Right,175,630000.0,630000.0
10558,382555,Joe Hardy,1998-09-26,Attack,Right,170,,
10559,433180,Elijah Dixon Bonner,2001-01-01,Midfield,Right,0,,
10560,487417,Liam Millar,1999-09-27,Attack,Right,181,,900000.0
10561,423571,Alfie Lewis,1999-09-28,Midfield,Right,169,,45000.0
10562,20007,Pablo Zabaleta,1985-01-16,Defender,Right,176,,17100000.0
10563,587106,Goncalo Cardoso,2000-10-21,Defender,Left,186,630000.0,2700000.0
10564,50935,Chicharito,1988-06-01,Attack,Right,175,1800000.0,22500000.0
10565,51226,Carlos Sanchez,1986-02-06,Midfield,Left,182,270000.0,5400000.0
10566,505219,James Garner,2001-03-13,Midfield,Right,182,3600000.0,3600000.0
10567,576099,Joseph Anang,2000-06-08,Goalkeeper,Right,190,,
10568,550829,Matej Kovar,2000-05-17,Goalkeeper,Right,196,,225000.0
10569,531678,Dmani Mellor,2000-09-20,Attack,Right,186,,
10570,258879,Cameron Borthwick Jackson,1997-02-02,Defender,Left,189,720000.0,2700000.0
10571,460683,Max Taylor,2000-01-10,Defender,Right,188,,
10572,531677,Dishon Bernard,2000-10-14,Defender,Right,187,900000.0,900000.0
10573,531679,Ethan Laird,2001-08-05,Defender,Right,177,1620000.0,1800000.0
10574,93176,Marcos Rojo,1990-03-20,Defender,Left,187,3240000.0,17100000.0
10575,518644,Largie Ramazani,2001-02-27,Attack,Right,167,,2700000.0
10576,420808,George Hirst,1999-02-15,Attack,Right,191,720000.0,720000.0
10577,184382,Ming Yang Yang,1995-07-11,Midfield,Right,172,158000.0,675000.0
10578,495993,Dion Sanderson,1999-12-15,Defender,Right,188,135000.0,135000.0
10579,463758,Terry Taylor,2001-06-29,Midfield,Right,185,,
10580,544789,Flavio Cristovao,1997-05-23,Midfield,Right,185,90000.0,90000.0
10581,614603,Chem Campbell,2002-12-30,Midfield,Right,180,,
10582,396859,Jamie Cumming,1999-09-04,Goalkeeper,Right,185,270000.0,450000.0
10583,67252,Ryan Bennett,1990-03-06,Defender,Right,188,1800000.0,6300000.0
10584,133858,Phil Ofosu Ayeh,1991-09-15,Defender,Right,181,180000.0,810000.0
10585,183283,Jordan Graham,1995-03-05,Attack,Right,182,225000.0,450000.0
10586,614084,Luke Matheson,2002-10-02,Defender,Right,168,810000.0,900000.0
10587,507235,Jack Young,2000-10-21,Midfield,Right,171,,
10588,422930,Elias Sorensen,1999-09-18,Attack,Right,189,,315000.0
10589,298240,George Thomas,1997-03-24,Midfield,Right,173,540000.0,540000.0
10590,322089,Benny Ashley Seal,1998-11-21,Attack,Right,185,,135000.0
10591,484389,Kell Watts,1999-11-03,Defender,Left,192,,
10592,258188,Rolando Aarons,1995-11-16,Attack,Left,178,360000.0,900000.0
10593,250431,Jamie Sterry,1995-11-21,Defender,Right,180,68000.0,68000.0
10594,484390,Tom Allan,1999-09-23,Attack,Right,173,,
10595,262980,Jefferson Lerma,1994-10-25,Midfield,Right,179,13500000.0,22500000.0
10596,435765,Corey Jordan,1999-03-04,Defender,Right,188,,
10597,582078,Will Dennis,2000-07-10,Goalkeeper,Left,188,90000.0,90000.0
10598,655173,Brooklyn Genesini,2001-12-12,Defender,Right,0,,
10599,357658,Mark Travers,1999-05-18,Goalkeeper,Right,191,450000.0,450000.0
10600,480116,Lloyd Kelly,1998-10-06,Defender,Left,190,9000000.0,9000000.0
10601,61819,Charlie Daniels,1986-09-07,Defender,Left,178,1440000.0,3150000.0
10602,474382,Lewis Cass,2000-02-27,Defender,Right,185,,
10603,90836,Steve Cook,1991-04-19,Defender,Right,185,5400000.0,10800000.0
10604,87672,Junior Stanislas,1989-11-26,Attack,Right,183,1620000.0,4050000.0
10605,15220,Artur Boruc,1980-02-20,Goalkeeper,Right,193,45000.0,10800000.0
10606,195652,Jordon Ibe,1995-12-08,Attack,Right,176,630000.0,9000000.0
10607,504581,Ryan Giles,2000-01-26,Midfield,Left,179,1170000.0,1170000.0
10608,277033,David Brooks,1997-07-08,Attack,Left,173,14400000.0,27000000.0
10609,469064,Gavin Kilkenny,2000-02-01,Midfield,Right,170,135000.0,135000.0
10610,480987,Chris Mepham,1997-11-05,Defender,Right,191,5400000.0,11700000.0
10611,648699,Brennan Camp,2000-10-12,Defender,Right,181,90000.0,90000.0
10612,13573,Simon Francis,1985-02-16,Defender,Right,191,,2250000.0
10613,562254,Kyle Taylor,1999-08-28,Midfield,Right,167,90000.0,90000.0
10614,29975,Andrew Surman,1986-08-20,Midfield,Left,178,,2250000.0
10615,249356,Jack Stacey,1996-04-06,Defender,Right,180,2520000.0,3600000.0
10616,249089,Lewis Cook,1997-02-03,Midfield,Right,175,8100000.0,18000000.0
10617,320411,Philip Billing,1996-06-11,Midfield,Left,193,9000000.0,16200000.0
10618,398402,Sam Surridge,1998-07-28,Attack,Right,190,1620000.0,1620000.0
10619,655835,Christian Saydee,2002-05-10,Attack,Right,181,45000.0,45000.0
10620,540659,Albert Lottin,2001-08-29,Midfield,Right,181,,450000.0
10621,130531,Riffi Mandanda,1992-10-11,Goalkeeper,Right,185,,540000.0
10622,57480,Mapou Yanga Mbiwa,1989-05-15,Defender,Right,184,225000.0,8100000.0
10623,345084,Jorge,1996-03-28,Defender,Left,184,,13500000.0
10624,347100,Jonathan Cafu,1991-07-10,Attack,Right,175,,9000000.0
10625,312553,Liam Gibson,1997-04-25,Defender,Left,185,,
10626,1667,Diego Benaglio,1983-09-08,Goalkeeper,Right,194,,10350000.0
10627,350310,Vito,1997-09-18,Midfield,Left,180,,270000.0
10628,284728,Luciano Nequecaur,1992-07-19,Attack,Right,192,,540000.0
10629,606038,Pedro Mateus,1996-09-27,Goalkeeper,Left,189,,
10630,290269,Erivaldo,1994-02-08,Attack,Right,178,,450000.0
10631,46717,Nuno Coelho,1987-11-23,Midfield,Right,183,,1800000.0
10632,342204,Pierre Daniel Nguinda,1996-06-18,Defender,Right,178,,270000.0
10633,25229,Filipe Mendes,1985-06-17,Goalkeeper,Right,193,,270000.0
10634,153537,Nicolas Velez,1990-07-04,Attack,Right,173,,315000.0
10635,401712,Simon Ramirez,1998-11-03,Defender,Right,178,,450000.0
10636,383807,Kikas,1998-09-17,Attack,Right,177,,315000.0
10637,120610,Diafra Sakho,1989-12-24,Attack,Right,184,630000.0,10800000.0
10638,197734,Alhassane Keita,1992-04-16,Attack,Right,183,,720000.0
10639,440755,Benny,1997-01-04,Midfield,Right,177,,765000.0
10640,538633,Nuno Pina,1999-03-31,Midfield,Right,184,,360000.0
10641,138285,Mika,1991-03-08,Goalkeeper,Left,195,270000.0,1800000.0
10642,367465,Luis Silva,1999-02-18,Defender,Left,185,,90000.0
10643,376731,Goncalo Tavares,1997-05-16,Defender,Right,180,,90000.0
10644,342220,Chahreddine Boukholda,1996-05-24,Midfield,Left,179,,
10645,212867,Fran Varela,1994-10-26,Defender,Left,174,,1350000.0
10646,61743,Andre Santos,1989-03-02,Midfield,Right,180,,4050000.0
10647,258889,Dominic Solanke,1997-09-14,Attack,Right,186,10800000.0,16200000.0
10648,683557,Eduardo Kau,1999-01-17,Defender,Left,190,,180000.0
10649,681831,Tomas Castro,1999-03-13,Midfield,Right,181,,90000.0
10650,210146,Douglas Grolli,1989-10-05,Defender,Right,189,,900000.0
10651,236772,Jhon Cley,1994-03-09,Midfield,Right,183,,450000.0
10652,312732,Juan Mosquera,1996-01-01,Midfield,Right,176,,270000.0
10653,166230,Josip Vukovic,1992-05-02,Midfield,Both,184,,720000.0
10654,181686,Matija Ljujic,1993-10-28,Midfield,Left,183,,540000.0
10655,600836,Ricardo Schutte,1998-05-21,Attack,Right,183,,270000.0
10656,340491,Joca,1996-01-30,Midfield,Right,168,,630000.0
10657,315970,Nadjack,1994-02-06,Defender,Right,179,,630000.0
10658,401539,Messias,1994-11-03,Defender,Right,192,,720000.0
10659,545635,Damien Furtado,1997-03-08,Attack,Right,180,,180000.0
10660,419120,Paulo Vitor,1988-11-21,Goalkeeper,Right,195,,360000.0
10661,182462,Welthon,1992-06-21,Attack,Left,180,,1800000.0
10662,514240,Diogo Almeida,2000-09-08,Attack,Right,184,,450000.0
10663,175597,Ruben,1990-02-17,Defender,Left,183,,3150000.0
10664,448308,Yago Cesar,1997-05-26,Attack,Right,170,,630000.0
10665,580801,Layton Stewart,2002-09-03,Attack,,0,,
10666,157897,Leandro Barrera,1991-02-22,Midfield,Left,179,,900000.0
10667,52322,Bruno Teles,1986-05-01,Defender,Left,183,,1800000.0
10668,442424,Murilo,1996-05-12,Attack,Left,176,,765000.0
10669,352558,Marco Ribeiro,1995-01-29,Goalkeeper,Right,185,,180000.0
10670,130845,Vasco Rocha,1989-01-29,Midfield,Right,182,,720000.0
10671,333633,Bruno Santos,1993-02-07,Defender,Right,183,,900000.0
10672,41786,Andre Leao,1985-05-20,Midfield,Right,185,,2700000.0
10673,481166,Hakim Ouro Sama,1997-12-28,Defender,Right,185,,180000.0
10674,170366,Pablo,1992-12-18,Attack,Right,175,,315000.0
10675,166379,Muhammad Cande,1991-08-28,Defender,Left,173,,540000.0
10676,337748,Denis Pineda,1995-08-10,Midfield,,179,,360000.0
10677,375854,Sodiq Fatai,1996-06-04,Attack,Right,178,,540000.0
10678,189539,Alfredo Stephens,1994-12-25,Attack,Right,178,,225000.0
10679,224852,Patrick Vieira,1991-01-22,Defender,Right,174,,1350000.0
10680,349903,Bruno Lamas,1994-04-13,Midfield,Left,177,,720000.0
10681,254254,Malick Evouna,1992-11-28,Attack,Right,180,,1800000.0
10682,411563,Rafael Gava,1993-05-20,Midfield,Right,178,,495000.0
10683,288496,Gabriel Boschilia,1996-03-05,Midfield,Left,172,,9000000.0
10684,27941,Danijel Subasic,1984-10-27,Goalkeeper,Right,191,,5400000.0
10685,32213,Naldo,1982-09-10,Defender,Right,198,,11250000.0
10686,463665,Oumar Solet,2000-02-07,Defender,Right,192,,5400000.0
10687,81386,Gregory Sertic,1989-08-05,Midfield,Right,183,,4500000.0
10688,294873,Thiago Maia,1997-03-23,Midfield,Left,179,,8100000.0
10689,513158,Fadiga Ouattara,2001-11-18,Attack,Left,182,,180000.0
10690,549318,Yannis Clementia,1997-07-05,Goalkeeper,Right,188,,1080000.0
10691,642002,Balthazar Pierret,2000-05-15,Midfield,Right,186,,270000.0
10692,113025,Ze Manuel,1990-10-23,Attack,Right,181,,900000.0
10693,696598,Ibrahim Cisse,1999-01-11,Defender,Right,190,,630000.0
10694,215686,Remi Walter,1995-04-26,Midfield,Left,174,,3150000.0
10695,249636,Gautier Lloris,1995-07-18,Defender,Left,191,,450000.0
10696,547553,Joao Lopes,1996-01-16,Goalkeeper,Both,188,,90000.0
10697,450790,Bernardo Martins,1997-12-04,Midfield,Left,176,,720000.0
10698,355369,Jordan Siebatcheu,1996-04-26,Attack,Right,190,,6300000.0
10699,418662,Florian Chabrolle,1998-04-07,Midfield,Right,171,,270000.0
10700,158375,Ricardo Ribeiro,1990-01-27,Goalkeeper,Right,184,,720000.0
10701,158397,Andre Micael,1989-02-04,Defender,Right,188,,900000.0
10702,693312,Elias Damergy,2002-10-17,Goalkeeper,,187,,
10703,139018,Mickael Le Bihan,1990-05-16,Attack,Right,184,,1350000.0
10704,377576,Hugo Gomes,1995-01-04,Defender,Right,187,,540000.0
10705,684061,Lucas Soares,1998-05-04,Attack,Right,176,,180000.0
10706,270188,Lucas Evangelista,1995-05-06,Midfield,Left,181,,4500000.0
10707,375770,Gabriel Souza,1997-01-01,Goalkeeper,Right,193,,315000.0
10708,361086,Abdallah Aberkane,2000-05-05,Defender,Right,181,,135000.0
10709,696597,Alexandre Gameiro,1999-01-18,Attack,Right,174,,
10710,282421,Javi Munoz,1995-02-28,Midfield,Right,179,,630000.0
10711,425028,Jose Luis Rodriguez,1998-06-19,Attack,Left,180,,630000.0
10712,45639,Mubarak Wakaso,1990-07-25,Midfield,Left,171,,4500000.0
10713,5404,Jeremy Mathieu,1983-10-29,Defender,Left,189,,13500000.0
10714,630990,Ismael Gutierrez,2000-08-07,Midfield,Right,178,,900000.0
10715,46473,Jakob Johansson,1990-06-21,Midfield,Right,187,,2250000.0
10716,425544,Ivan Amores,1997-05-27,Midfield,,170,,180000.0
10717,388588,Jadson,1991-11-05,Defender,Right,189,,900000.0
10718,282409,Marcos Lavin,1996-09-02,Goalkeeper,Right,190,,180000.0
10719,333323,Filip Manojlovic,1996-04-25,Goalkeeper,Right,197,,1080000.0
10720,95736,Leandro Chichizola,1990-03-27,Goalkeeper,Right,182,,1350000.0
10721,51426,Markel Bergara,1986-05-05,Midfield,Right,181,,3600000.0
10722,212923,Paulinho,1994-07-10,Midfield,Left,167,,3600000.0
10723,362835,Junior Tavares,1996-08-07,Defender,Left,178,,900000.0
10724,631785,Rodrigo Freitas,1998-06-17,Defender,Right,189,,360000.0
10725,272631,Arnaud Lusamba,1997-01-04,Midfield,Right,180,,2700000.0
10726,600151,Florent Poulolo,1997-01-02,Defender,,189,,270000.0
10727,379093,Jorge Vilela,1996-03-16,Midfield,Right,183,,113000.0
10728,74418,Jackson Martinez,1986-10-03,Attack,Both,185,,31500000.0
10729,342148,Ze Gomes,1999-04-08,Attack,Right,181,,900000.0
10730,353567,Takuma Nishimura,1996-10-22,Attack,Right,178,,1080000.0
10731,359380,Evans Mensah,1998-02-09,Attack,Left,165,,225000.0
10732,366450,Iury,1995-09-06,Attack,Right,185,,540000.0
10733,129725,Jose Francisco Cevallos Jr ,1995-01-18,Midfield,Right,186,,1980000.0
10734,357149,Paulo Estrela,1999-02-20,Midfield,Right,171,,405000.0
10735,104466,Stefan Ristovski,1992-02-12,Defender,Right,180,,3600000.0
10736,241501,Stijn Spierings,1996-03-12,Midfield,Right,187,,1080000.0
10737,351746,Rafa Navarro,1994-02-24,Defender,Right,173,,1350000.0
10738,46110,Ljubomir Fejsa,1988-08-14,Midfield,Right,183,,13500000.0
